X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
27.4432858661592,-11.6600808011461,3884886728,node,9,,clinic,,,,,35849460,,,,1f92e2c5111b420d9907920b34ed8459,,,,,,,1,,2015/12/09 16:28:02,,,,Centre médical et Maternité La Grâce,,clairedelune,,,,,,
29.4666519788979,0.496317926482817,6374102542,node,15,,doctors,,,,,92125048,,,,14939438aa424e2897d7bae6e8f63c76,,,,OMS-DSNIS,,,5,,2020/10/07 17:08:55,,,,Poste de Sante CEBCA,,JackBeni,,,,,doctor,
30.0863699178694,1.78906991704613,8047586614,node,12,,doctors,,,,,93067354,,,,79c98ca1097d47fcab5f168ce298eab1,,,,,,,1,,2020/10/26 14:57:34,,,,Centre de Santé Itendey,,JackBeni,,,,,centre,
28.8141995229106,-2.49447395567884,7856582515,node,12,,health_post,,,,,90119356,,,,e38fff006d8b4a11b1f1fedfbccf814e,,,,,,,1,,2020/08/29 13:07:54,,,,Tradi Praticien Tegera,,Muluba,,,,,alternative,
29.4467919813376,-1.27507091013956,7856582519,node,12,,health_post,,,,,90119356,,,,2441aaaae25c40bba7db2dc3af65e092,,,,,,,1,,2020/08/29 13:07:54,,,,Tradi Praticien Buramba 2,,Muluba,,,,,alternative,
19.0028526171555,-1.02847674369832,5650457285,node,12,,clinic,,,,,90494782,,,,20f607d6d9244fcd96f0dde0920842e4,,,,MSF,,,2,,2020/09/06 22:30:23,,,,Centre de santé Nzale,,clairedelune,,,,,,
29.2380913933154,-0.556306368299516,7856592187,node,12,,health_post,,,,,90119356,,,,7665b252f4b445eab0375c54b9a286e4,,,,,,,1,,2020/08/29 13:07:54,,,,Tradi Praticien Maisha Bora,,Muluba,,,,,alternative,
30.3528239980519,1.69927081649183,5881214906,node,12,,clinic,,,,,90493768,,,,14692069daf142d6addc4d9f4fbae92a,,,,MSFsurvey,,,2,,2020/09/06 21:23:19,,,,Centre de santé de Kambe,,clairedelune,,,,,,
,,596950755,way,18,,doctors,,MPO,,,90429110,,,,15f31adc26be44e78e686ec50a3de300,,,,,,,4,,2020/09/04 18:33:46,11,,kinshasa,Centre de Santé la Persévérance,,clairedelune,,,,,,
15.3473592171659,-4.34028403419825,6044150915,node,9,,pharmacy,,,,,64568061,,,,d60186bfd73845069cd8c092657d0969,,,,,,,2,,2018/11/16 13:56:36,,,,Super color,,yongololo,,,,,,
29.2045676362968,-1.63112066208635,7149760031,node,15,,pharmacy,,,,,79877045,,,,4feee6434ae34e1daddf2caba31a9b8d,,,,MSF Survey,,,1,,2020/01/21 20:40:21,,,,Dispensaire Oeil de Dieu,,bluestarfish,,,,yes,,
29.0833329622616,-0.016667036771963,6374100718,node,15,,doctors,,,,,90493768,,,,39fc0ffbb0f34ba69639f017a987348b,,,,RGC,,,4,,2020/09/06 21:23:19,,,,PS MABUNGO,,clairedelune,,,,,doctor,
,,702580677,way,18,,clinic,,Victoire,,,72034517,,,,e7a498e6e8c44bf2af75dacba3b543e3,,,,,,,1,,2019/07/09 02:24:13,5,,Kinshasa,Centre Elikya,,Her21,,,,,,
,,701105324,way,18,,hospital,,imbali,,,72045361,,,,9968027fc4b44feeaa05e7148a24f37d,,,,,,,2,,2019/07/09 09:12:38,169,,Kinshasa,La Main de l'éternel,,Linard L,,,,,,
,,598972335,way,15,,pharmacy,,Mongo,,,72819561,,,,534692b6074048b6b6c08da2a07ca79c,,,,,,,4,,2019/07/30 15:58:41,32,,Kinshasa,,,Kimpembe,,,,,,
15.3462735930668,-4.33974641892868,6044188920,node,9,,pharmacy,,,,,66660750,,,,d4e8b0df27514765b9e52f399c03ee63,,,,,,,3,,2019/01/26 18:05:25,,,,Chez Gode,,clairedelune,,,,,,
,,643391904,way,18,,doctors,,Kenge,,,90429110,,,,7755b88d70c84aefb07d266b0a5a1bcb,,,,,,,5,,2020/09/04 18:33:46,16,,Kinshasa,Centre de Santé Flimo,,clairedelune,,,,,,
,,608860931,way,9,,doctors,,,,,90429110,,,,975790cc8aae443ab37527f3b9a33ce0,,,,,,,7,,2020/09/04 18:33:46,,,,Centre de Santé,,clairedelune,,,,,,
29.2772999247044,0.119526652219008,8261225633,node,9,,pharmacy,,,,,96443452,,,,40f83340dc4647dea4fdc93f07799a05,,,,,,,1,,2020/12/26 09:15:11,,,,Pharmacie Kimbungu,,kasereka sivalikwiha,,,,,,
15.3152243415031,-4.38760214072659,7411324675,node,9,,pharmacy,,,,,83655455,,,,9b9b1aef942d4072b7b7fee29eda1526,,,,,,,1,,2020/04/16 14:55:11,,,,Grâce divine,,Never Fallen,,,,,,
,,596563457,way,9,,doctors,,,,,90429110,,,,469d88318aca46b287dde569ccf0aff0,,,,,,,5,,2020/09/04 18:33:46,,,,centre de santé Espoire,,clairedelune,,,,,,
,,676531736,way,18,,clinic,,Mobile,,,76104683,,,,c31a041ddbde4ce5b96258400d84185b,,,,,,,4,,2019/10/23 13:15:57,31,,Kinshasa,Mariel,,vick25,,,,,,
,,331005632,way,9,,,,,,,85033801,,,,52cf61cb00ba4f2ca07ca5e479f604ee,,,,,,,4,,2020/05/11 15:41:30,,,,DISPENSAIRE DE L'ESPOIR,,UNGSC_Alessia13,,,,,pharmacy,
29.3390637384381,0.208210875832179,6374000521,node,15,,doctors,,,,,83330774,,,,65c71752e11d4c46af6d815bd5a8ea61,,,,DSNIS-OMS,,,6,,2020/04/09 23:17:28,,,,CS KASITU,,clairedelune,,,,,centre,
29.1386282936782,-1.60837125486407,6123279504,node,18,Karisimbi,clinic,,,,,65663795,,,,2f1bddbbac954fc99d5869277103dfff,,,,MSFsurvey,Mugunga,,2,,2018/12/21 09:56:01,,,,Centre de santé Mugunga,,Jorieke V,,,,,,
18.263995228485,0.058540846737856,5711406513,node,12,,clinic,,,,,90494782,,,,f814614bad1a428592f66f8f5a798a4e,,,,,,,2,,2020/09/06 22:30:23,,,,CS Gini,,clairedelune,,,,,clinic,
30.6187416364313,3.09844992712505,7375058135,node,9,,doctors,,,,,83191483,,,,fd9de4a1f81a4cc6b09a5adf8f58b633,,,,,,,1,,2020/04/07 10:34:40,,,,Centre de santé Omundatsi,,JackBeni,,,,,,
,,396457920,way,9,,clinic,,,Okapi Conservation Project,,,,,,5a0e03743d0b4e359cc5b1f7b6ea42d0,,,,,,,,,,,,,Centre de Santé Okapi,,,,,,,,
29.2990499576113,0.113032940373387,6374102503,node,15,,doctors,,,,,90452423,,,,de977e30611845c4ae472256ff265d19,,,,OMS-DSNIS,,,5,,2020/09/05 12:51:52,,,,Poste de Santé Ajouta Paul,,Muluba,,,,,nurse,
28.8738390271041,-1.55545143862582,7853712862,node,12,,health_post,,,,,90086309,,,,757f139735734198ba76aeb033ee993a,,,,,,,1,,2020/08/28 14:05:51,,,,Tradi Praticien Kitumukize,,Muluba,,,,,alternative,
29.2231899620346,0.28391999715177,6374100776,node,15,,doctors,,,,,90444455,,,,bb74bfacb3d645d4a3eab8d10315824b,,,,DSNIS-OMS,,,7,,2020/09/05 09:24:43,,,,Tradipraticien Mboho,,Muluba,,,,,alternative,
27.4786200304442,-11.6201098518445,4544757452,node,12,,clinic,,,privée,,44256256,,,,b2711d4089654c4a8fa3139c2ca59ae2,,,,,,,1,,2016/12/08 11:41:23,,,,Les mels,,Abdoulsaleh,,,,,,
29.2344937966544,-1.67514476448653,7862014912,node,9,,clinic,,,,,90196999,,,,b0e3135497d34356b68dbd25100dd6a1,,,,,,,1,,2020/08/31 14:18:42,,,,Clinique Polygone de Willis,,Muluba,,,,,,
19.0538059550902,-1.17751486111237,5650414754,node,12,,clinic,,,,,90494782,,,,e6f60db05dcc4328be225a9db9f6bf8d,,,,MSF,,,2,,2020/09/06 22:30:23,,,,Centre de santé Mogero,,clairedelune,,,,,,
29.0909338396974,-4.23805641525632,5373362407,node,15,,doctors,,,,,56552686,,,,6472e51600604ced9b355e577596f9e1,,,,MSFsurvey,,,2,,2018/02/21 15:16:51,,,,Site des soins communautaire,,Jorieke V,,,,,,public
,,434886947,way,18,,hospital,,16ème Rue Libération,,,72516521,,,,e9529570acf14447ba692135cbe10fb1,,,,,,,4,,2019/07/22 13:44:56,542,,Kinshasa,Centre Médical Sion,,christ lendo,,,,,,
30.7101982583382,3.22515169750523,7375058129,node,9,,doctors,,,,,83191483,,,,60f179af45d84df889eb6a5d402d367c,,,,,,,1,,2020/04/07 10:34:40,,,,Centre de santé Witsiri,,JackBeni,,,,,,
28.6464241638664,-4.69517892752577,3752450319,node,9,,doctors,,,,,34154927,,,,ef8bf9947ec740eb8d0c48f0e5d88f53,,,,,,,1,,2015/09/21 07:13:19,,,,Centre de Santé de Lulimba,,clairedelune,,,,,,
,,598863690,way,12,,doctors,,,,,90429110,,,,154e123116114f56805d023b826277c3,,,,,,,4,,2020/09/04 18:33:46,,,,Centre de Santé La Clarite,,clairedelune,,,,,hospital,
29.3193356720338,0.103468685938196,6374102365,node,15,,doctors,,,,,90444455,,,,50816ace0aff4cb4b258f4c3f36973b4,,,,OMS-DSNIS,,,6,,2020/09/05 09:24:43,,,,Tradi La Vie des Hommes,,Muluba,,,,,alternative,
29.4266849690908,0.1962249219321,6374099362,node,15,,doctors,,,,,90444455,,,,41c1e6afff584533b7e006f907715bd0,,,,DSNIS-OMS,,,5,,2020/09/05 09:24:43,,,,Tradipraticien Kalibo,,Muluba,,,,,alternative,
29.4433474382285,-1.2737800132318,7856582560,node,12,,health_post,,,,,90119356,,,,ef1f69ca87da4b6ea52b43b11efd3192,,,,,,,1,,2020/08/29 13:07:54,,,,Tradi Praticien Desire,,Muluba,,,,,alternative,
15.3469629207838,-4.45955080500642,6574362619,node,18,,pharmacy,,Mzee Laurent Désiré Kabila,,,71666957,,,,33c471c569ab448e9d5d74cd3dab6ea2,,,,,,,1,,2019/06/27 10:17:59,26,,Kinshasa,Pharmacie Etermodie,,vick25,,,,,,
29.2955439751519,0.093858498673654,6374000368,node,15,,doctors,,,,,90652239,,,,9ec67f4f9f3340a486cdc1dd0bfe75d3,,,,OMS-DSNIS,,,8,,2020/09/09 14:29:41,,,,Centre de Santé Masuli,,Muluba,,,,,centre,
27.4336901795871,-11.6975239360886,3886191263,node,9,,doctors,,,,,35868508,,,,3c0920ea4b0947de856a705f52e172e4,,,,,,,1,,2015/12/10 15:58:36,,,,Centre de Santé et Maternité Utukufu,,clairedelune,,,,,,
29.2913961903664,0.124607091370535,7865251538,node,9,,,,,,,90295566,,,,055cad7327454029985e417af7414668,,,,,,,2,,2020/09/02 10:05:59,,,,Laboratoire A Dieu la Gloire,,Muluba,,,,,laboratory,
28.7381520241599,-1.20126255300261,7407509020,node,9,,doctors,,,,,83608756,,,,ee3ff8534abf47ad917619631a0a1f42,,,,,,,1,,2020/04/15 19:23:13,,,,Centre de Santé Lukweti,,Muluba,,,,,,
29.4744546925621,0.49358006163024,6374102968,node,15,,clinic,,,,,92125011,,,,2750578352eb4529b844e47e3dac3e3b,,,,OMS-DSNIS,,,6,,2020/10/07 17:08:05,,,,Cliique LIDEFAU,,JackBeni,,,,,clinic,
,,557679577,way,18,,hospital,general,,Les moines,,83597825,,,,d54dcdd194d14024b472dc21b92625d4,,,,,,,2,,2020/04/15 14:24:04,,,,Hopital du monastère,,Kanyarwanda,,,,,hospital,
,,429171117,way,9,,hospital,,,,,40487361,,,,6d223dfd9de94adc94f6a8bbc83aaace,,,,,,,2,,2016/07/04 21:13:23,,,,Spital Wamba-Luadi,,Zahnd,,,,,,
,,710255565,way,18,,doctors,,Yangambi,,,90429110,,,,f6f4f33ca4ef4f63abc39aeffee7ce94,,,,,,,3,,2020/09/04 18:33:46,82,,Kinshasa,Centre de santé Divine,,clairedelune,,,,,,
30.645128957269,1.65019494104897,6374000323,node,15,,doctors,,,,,92314615,,,,2fc0446870534cd7bb1f4e3f0ec37aa2,,,,Msf,,,8,,2020/10/11 21:40:03,,,,Centre de Santé Torges,,clairedelune,,,,,centre,
29.4205599771658,0.28809996844538,6374100770,node,15,,doctors,,,,,90444455,,,,f1c4a978db18426b8cc76ebfc8e3b9c5,,,,DSNIS-OMS,,,7,,2020/09/05 09:24:43,,,,Poste de Santé Coodemuco,,Muluba,,,,,nurse,
,,774622207,way,9,,hospital,,,,,81217094,,,,ffba872c25554a6093c8af3d4d1a4acd,,,,,,,1,,2020/02/19 10:55:18,,,,,,Rusfara,,,,,hospital,
29.2296284371382,0.750514143826337,8194411423,node,9,,clinic,,,,,95719015,,,,df626c0ac77249ba8ed07afa95b1eafe,,,,,,,2,,2020/12/12 11:32:18,,,,Clinique Tropical,,mueschel,,,,,,
15.2783379325694,-4.42982614560123,5765729594,node,6,,doctors,,,,,60795895,,,,1f3541e2b7f34920aa7bd74300576adf,,,,,,,1,,2018/07/17 11:02:28,,,,,,christebenya,,,,,,
29.2030521882031,-1.64830658107718,7149623588,node,12,,clinic,,,,,79874415,,,,932e5e59f09c49728ca74f59e775e1e3,,,,MSFsurvey,,,1,,2020/01/21 19:30:47,,,,Centre Médical Musamariya Mwema,,Ben Abelshausen,,,,,,
29.7151740668881,0.045835893183579,7057690540,node,9,,clinic,,,,,86731103,,,,e5bb2f52ba1c4bf492a6a1a55c7c0e68,,,,,,,3,,2020/06/16 16:18:20,,,,CH Umoja,,UNGSC-mpicaro,,,,,,
29.3258999595041,0.147466972076614,6374102384,node,15,,doctors,,,,,90452423,,,,d2fa2f78c8b94ab7bcd163a72d95e082,,,,OMS-DSNIS,,,5,,2020/09/05 12:51:52,,,,Poste de Santé Salama,,Muluba,,,,,nurse,
15.2647733310256,-4.33847873989274,5534085371,node,18,,pharmacy,,Avenue Bangala,,,57870336,,,,1d43199e37ce4bb087e81c790e486a7a,,,,,,,1,,2018/04/06 16:06:01,,,Kinshasa,Pharmacie du Velodrome,,christian shadrack,yes,,,,,
16.5560852268047,-1.89688717475153,6592289343,node,9,,pharmacy,,,,,71947461,,,,72439eb0c49b49769d46b71c5a3a65e8,,,,,,,1,,2019/07/05 23:28:42,,,,Dépôt pharmaceutique,,clairedelune,,,,,,
27.5329673686119,-11.6781073412062,3857588888,node,9,,doctors,,,,,91071268,,,,5afb3fe72cf64d7aa07342e72555984a,,,,,,,2,,2020/09/17 21:11:40,,,,Centre de Santé,,clairedelune,,,,,,
28.9201006785564,-1.63158040947542,7856592186,node,12,,health_post,,,,,90119356,,,,ad073b88f5504a0694fc9c358d68486c,,,,,,,1,,2020/08/29 13:07:54,,,,Tradi Praticien Sabato,,Muluba,,,,,alternative,
15.3149574617061,-4.39057662670578,7431474237,node,9,,pharmacy,,,,,83900651,,,,bb9c09c2ca3c4e9fa1c3aedcc698f3ac,,,,,,,1,,2020/04/21 20:36:41,,,,Arsue Pharma,,Pam's,,,,,,
29.3165829712125,0.105966995998102,6374102370,node,15,,doctors,,,,,90452423,,,,750fd397b65a44f2825f835f8cc00c38,,,,OMS-DSNIS,,,5,,2020/09/05 12:51:52,,,,Poste de Santé Matsinde,,Muluba,,,,,nurse,
18.2521618252227,0.037752637220137,2466587954,node,9,,doctors,,,,,90494782,,,,6896142ba0c846a39fc18660ede7d408,,,,,,,2,,2020/09/06 22:30:23,,,,Centre Médical Shalom,,clairedelune,,,,,,
,,606567924,way,25,,doctors,,Rue Frontière,,,90429110,,,,7de7f90689d8481593f9280bd7fcdf72,,,,Bing,,,4,,2020/09/04 18:33:46,55,,Kinshasa,Centre de santé Padi,,clairedelune,,,,,hospital,
29.4427472939612,0.515283994069677,6374058431,node,15,,hospital,,,,,90467846,,,,09a50522f2334cac861099484ff79917,,,,OMS-DSNIS,,,5,,2020/09/06 02:04:35,,,,CH DE GLORIA,,clairedelune,,,,,hospital,
,,676821920,way,18,,pharmacy,,Savuvu,,,73112087,,,,67c838e47a9348618c9395f0a101e480,,,,,,,3,,2019/08/07 13:21:00,66,,Kinshasa,Archange,,Her21,,,,,,
29.4642966641062,0.528886649453824,6374102946,node,15,,doctors,,,,,90467846,,,,b81791e2449e4b5ba5b3803459021589,,,,OMS-DSNIS,,,5,,2020/09/06 02:04:35,,,,PS JARDIN DE FLEURS,,clairedelune,,,,,doctor,
,,700888617,way,15,,hospital,,Commerciale,,,76659860,,,,1b8e83b6ccbb4c40a628167c43e4ec7b,,,,,,,3,,2019/11/05 17:17:13,,,Kinshasa,Centre médical Omeco Tata Mapasa,,Her21,,,,,,
15.3793507622843,-4.43642630761715,6574947762,node,12,,pharmacy,,madimba,,,71676179,,,,2b881851cc8545bf9db52383f703221b,,,,,,,1,,2019/06/27 15:01:18,,,kinshasa,,,Never Fallen,,,,,,
15.2801477531026,-4.42920915370863,5505618944,node,12,,doctors,,,,,58868813,,,,b5a602ad80d5423e96900fb8449e9b64,,,,,,,2,,2018/05/11 06:35:32,,,,Manadiair,,yongololo,yes,,,,,
29.4666466982989,0.494957292140668,6374058438,node,15,,hospital,,,,,92125011,,,,945641c611e84175952b5a13d40907e9,,,,OMS-DSNIS,,,5,,2020/10/07 17:08:05,,,,Centre Hospitalier Emanuel Dalzon,,JackBeni,,,,,hospital,
28.8273984220189,-2.49823726256568,7862014920,node,9,,clinic,,,,,90196999,,,,8e1fc53609c04e169e118da0a05d4324,,,,,,,1,,2020/08/31 14:18:42,,,,Clinique Olame,,Muluba,,,,,,
,,676559023,way,18,,doctors,,Ngangwele,,,90429110,,,,d1e71094830a438cb89d44b5d3a104d2,,,,,,,7,,2020/09/04 18:33:46,27,,Kinshasa,Centre de Santé Emilia,,clairedelune,,,,,,
,,474310871,way,9,,hospital,,,,,46039264,,,,d29a7a95e9a649368fddfd96fbbc1077,,,,,,,1,,2017/02/13 08:10:12,,,,Mulolo Medical Center,,Blanche Neige,,,,,,
29.4414616776525,0.511254980852215,6374102562,node,15,,doctors,,,,,90467846,,,,b1aee2329b58402bbc9e6d326d8a36c0,,,,OMS-DSNIS,,,5,,2020/09/06 02:04:35,,,,PS PATRICK,,clairedelune,,,,,doctor,
,,84630490,way,9,,hospital,,,,,6326428,,,,b71fbbbbd8884ef6a23c63320e356b98,,,,,,,1,,2010/11/09 09:51:38,,,,Clinique Gécamines,,Männedorf,,,,,,
27.6386450627191,2.91732923712402,4408610952,node,9,,doctors,,,,,42280266,,,,c62b8316766646c4968afddcdb37f44f,,,,,,,1,,2016/09/19 19:48:31,,,,Poste de Santé Zambasende,,gnrc69,,,,,,
,,676771036,way,18,,doctors,,Kikonda,,,90429110,,,,67e2c1210cb24fe994b03b2fad016c16,,,,,,,5,,2020/09/04 18:33:46,8,,Kinshasa,Centre de Santé Bolingo,,clairedelune,,,,,,
15.3186256339919,-4.30408225911569,4685987874,node,6,,pharmacy,,,,,46092238,,,,d11226dcda424562a27a813efdc0af79,,,,,,,1,,2017/02/14 22:46:46,,,,,,clairedelune,,,,,,
29.4132419889621,0.22611395045854,6374099370,node,15,,doctors,,,,,90452423,,,,b536a8bc27bd4800829ddd76d7d4473d,,,,UE-CIG,,,5,,2020/09/05 12:51:52,,,,Poste de Santé Nderu,,Muluba,,,,,nurse,
17.376624094263,-3.30131411114263,6254640705,node,9,,clinic,,,,,66866748,,,,8e2416e8b98748398f30ac5722ba6f40,,,,,,,1,,2019/02/02 23:02:06,,,,Centre de Santé la Police,,Don20,,,,,,
,,791750271,way,15,,hospital,,,,,85268688,,,,19476a7035b64ae7b4fe6f3995b7c6ef,,,,MSF,,,2,,2020/05/15 14:58:30,,,,Hopital General Adja,,Jcasas1,,,,,hospital,
29.3236249433447,0.139418249554268,6374099351,node,12,,doctors,,,,,91578626,,,,c4ea36d2895946358e19350259d9d173,,,,,,,6,,2020/09/27 11:01:16,,,,PS Parabole,,HiddeWie,,,,,nurse,
29.3705199314009,0.123454998779323,6374000315,node,15,,doctors,,,,,83330774,,,,844b93b8647749dc8bf44ca3e3d72957,,,,DSNIS-OMS,,,6,,2020/04/09 23:17:28,,,,CS VUHOVI,,clairedelune,,,,,centre,
15.2707291761446,-4.36058207001838,7239584587,node,12,,doctors,,,Site de vaccination,,90429110,,,,22d15a65144c4e229110db8a66787164,,,,,,,3,,2020/09/04 18:33:46,,,,Centre de santé Siloe,,clairedelune,,,,,,
28.9635022570079,-1.70983402514139,7856582497,node,12,,health_post,,,,,90119356,,,,edf2966936564d7fa5aba7cb6ecd64e7,,,,,,,1,,2020/08/29 13:07:54,,,,Tradi Praticien Ntabire,,Muluba,,,,,alternative,
29.1715060574192,-0.552193619869371,7856582575,node,12,,health_post,,,,,90119356,,,,d84d8f76819f41eea0ba3b7399754e75,,,,,,,1,,2020/08/29 13:07:54,,,,Tradi Praticien Phyfoje,,Muluba,,,,,alternative,
,,696416445,way,18,,pharmacy,,Emission,,,71865356,,,,2467d8d4e28d4a218900252bb0e55c85,,,,,,,2,,2019/07/03 15:40:07,1,,kinshasa,Eureka,,merveillekini,,,,,,
29.2391540509998,-1.68408615969688,5811621863,node,9,,pharmacy,,,,,61390328,,,,a32ad0c5dbe641c89a4e95db9cca774c,,,,,,,1,,2018/08/06 05:33:41,,,,Pharmacie Muvunga,,yongololo,,,,,,
29.306449920828,0.605893959936964,7417354180,node,9,,doctors,,,,,90467846,,,,5d78a7ca933e493b8d84389d719e27f3,,,,,,,3,,2020/09/06 02:04:35,,,,Centre de Traitement Ebola,,clairedelune,,,,,,
15.3104791784785,-4.30287518123967,1424405054,node,18,,pharmacy,,Avenue de l'Équateur,,,80767682,,,,e8cf45a3e240439388268b196cdb6a00,,,,,,,3,,2020/02/10 00:21:34,,,Kinshasa,Oxygene,,SerV,,,,,pharmacy,
,,797574497,way,12,,hospital,,,,,84278410,,,,2b228adac9434b06ac6c30894c25b593,,,,,,,1,,2020/04/28 16:05:05,,,,Hôpital du Cinquantenaire,,Kanyarwanda,,,,,hospital,
29.031502961074,1.35505698237833,3381333458,node,12,,hospital,,,,,90493768,,,,1ae48844413b458e9e7e442bee21472b,,,,MSF,,,4,,2020/09/06 21:23:19,,,,Centre de Santé de Binase,,clairedelune,,,,,,
29.2934649278887,0.140469926945428,6374102343,node,15,,doctors,,,,,90444455,,,,0cfc1dea9a6f4e43a7fbfa3806411b47,,,,OMS-DSNIS,,,5,,2020/09/05 09:24:43,,,,Tradipraticien SONAMI,,Muluba,,,,,alternative,
15.3816324839662,-4.41959268001668,6586107643,node,18,,pharmacy,,Mpasa,,,73112087,,,,1a9553da638c44fea7436bb22e440055,,,,,,,5,,2019/08/07 13:21:00,106,,Kinshasa,Médecin,,Her21,,,,,,
15.3835326614157,-4.38060794544248,6583935754,node,18,,clinic,,Mobile,,,72057108,,,,79e2abfed40840309b55dca23cc33d36,,,,,,,2,,2019/07/09 14:05:18,31,,Kinshasa,Mariel,,Linard L,,,,,,
29.2869666898154,0.135087823098701,7865251542,node,9,,,,,,,90295566,,,,4a4f437a42da4abfaea1090287e65cfb,,,,,,,2,,2020/09/02 10:05:59,,,,Laboratoire la Guérison,,Muluba,,,,,laboratory,
28.8594143584756,-2.50523807955329,1237693129,node,6,,doctors,,,,,7807807,,,,c43b1054d8384a4491109234361cfddb,,,,,,,1,,2011/04/08 20:23:32,,,,,,Pan,,,,,,
29.4971782835226,1.35136165272621,8014547601,node,12,,doctors,,,,,93115902,,,,8d501ecb07b24ce38cba75682fc0cfde,,,,,,,3,,2020/10/27 11:04:32,,,,Centre de Santé Lolwa,,clairedelune,,,,,centre,
29.1956834894852,-1.65122691996186,6151346766,node,18,Karisimbi,clinic,,,,,65664851,,,,0bc488405ac2491e86ae7379d9dd5dad,,,,MSFsurvey,Ndosho,,1,,2018/12/21 10:40:58,,,,Centre Médical Vuhe,,Jorieke V,,,,,,
29.3734399350094,0.372449993746557,6374102909,node,15,,doctors,,,,,90434028,,,,b635524727bd4d768734828c993774db,,,,DSNIS-OMS,,,6,,2020/09/04 21:53:14,,,,Poste de Santé Gloria,,clairedelune,,,,,doctor,
29.0419379276108,-4.26023157829218,5373366196,node,15,,doctors,,,,,56551843,,,,e681976cdb1d435781b6815c6b16ed31,,,,MSFsurvey,,,3,,2018/02/21 14:48:42,,,,Poste de santé de Katalukulu,,Jorieke V,,,,,,public
28.1857278595408,-3.11761162732611,6475961685,node,18,Kamituga,doctors,,,,,70285255,,,,23bdb8d1f3174d82bdd6863b00d0578d,,,,MSFsurvey,Bigombe,,1,,2019/05/15 17:01:46,,,,Poste de Santé de Mazozo,,dkocich,,,,,,
29.3391329729583,0.123616937148654,6374102487,node,15,,doctors,,,,,90452423,,,,9f5caac07f16436da4920a848b58091b,,,,OMS-DSNIS,,,5,,2020/09/05 12:51:52,,,,Poste de Santé Kyaghala,,Muluba,,,,,nurse,
,,796948425,way,15,,hospital,,,,,90871026,,,,ffa7a699577f4e88b3faa769fa0c2ec4,,,,OMS-DSNIS,,,3,,2020/09/14 14:16:08,,,,Centre Hospitalier Vukaka,,Muluba,,,,,hospital,
29.2327898395582,-1.68011481397326,6123679311,node,18,Goma,clinic,,,,,66336569,,,,c38cf65c9cdd47929a59d405208af475,,,,MSFsurvey,Heal Africa,,3,,2019/01/15 16:29:07,,,,Centre de santé Heal Africa,,Boggedy,,,,,,
29.5944370264443,-1.29832650049448,7856582536,node,12,,health_post,,,,,90119356,,,,7e7fa820948e43fc9ecae3bb87e75f53,,,,,,,1,,2020/08/29 13:07:54,,,,Tradi Praticien ISTA,,Muluba,,,,,alternative,
29.2647699852884,0.238799960911649,6374102933,node,15,,doctors,,,,,90444455,,,,6ac6c715159b457285b960eea660fce8,,,,DSNIS-OMS,,,7,,2020/09/05 09:24:43,,,,Poste de Santé Kyondo,,Muluba,,,,,nurse,
29.2869809390508,0.136883645853601,6374000373,node,15,,doctors,,,,,90652239,,,,56d86b72c76f4af995f85e7acfc3a1d1,,,,SNIS_OMS,,,8,,2020/09/09 14:29:41,,,,Centre de Santé Mama Musayi,,Muluba,,,,,centre,
29.406791946832,0.243559959904871,6374000535,node,15,,doctors,,,,,83330774,,,,785ef9fa32f5439dac16e27b57d90177,,,,DSNIS-OMS,,,6,,2020/04/09 23:17:28,,,,CS KAGHONDO,,clairedelune,,,,,centre,
,,804294253,way,12,,hospital,,,,,85266956,,,,e58dd919d1b9415fb947992af458626a,,,,,,,1,,2020/05/15 14:25:30,,,,Mobayi Mbongo General Reference Hospital,,Jcasas1,,,,,hospital,
29.0166521564882,-1.61823222867159,7856592192,node,12,,health_post,,,,,90119356,,,,d73dd81f19cd4f52b22ab32bc165da0c,,,,,,,1,,2020/08/29 13:07:54,,,,Tradi Praticien Tshirire,,Muluba,,,,,alternative,
,,363410096,way,12,,hospital,,,,,85773941,,,,35b054b2ddee4666adc4f7cd6f160aeb,,,,,,,3,,2020/05/26 13:41:30,,,,Centre d'excellence Damien CEDA,,Jcasas1,,,,,yes,
,,615333191,way,15,,hospital,,,,,90467846,,,,a5ea93ffaf2747fbadb6718798f0b311,,,,OFDA,,,5,,2020/09/06 02:04:35,,,,CH de l'Unité,,clairedelune,,,,,yes,
,,595915821,way,18,,doctors,,7ième Rue,,,90429110,,,,cc4ea1a4a83d44c39a086d4cb80fc656,,,,,,,4,,2020/09/04 18:33:46,75,,Kinshasa,Centre de santé Exaucée,,clairedelune,,,,,,
29.3086782497867,0.135656619048035,6374099345,node,12,,doctors,,,,,91578626,,,,da74489d88ad4e14afe5b41623996c43,,,,,,,6,,2020/09/27 11:01:16,,,,Tradipraticien Joseph Dawa,,HiddeWie,,,,,alternative,
